id;Magasin;Code communication;Référence commande;Référence commande externe;Référence pré commande;Configuration commande externe;Date commande;Date livraison;Date validation;Date de début de validation;Date de fin de validation;Statut;Créée par;Validée par;Fournisseur;Nom;Prénom;Titre;Adresse 1;Adresse 2;Adresse 3;Code postal;Ville;Pays;Téléphone 1;Téléphone 2;Fax;Email;Entreprise;Numéro T.V.A. intra.;A.P.E.;SIRET;SIREN;Historique;Type commande;supplier.is_central;Fournisseur centrale
7f6e365e-65b0-436d-a9dc-23f6bb216f9f;294;;11532520;COMMANDE FRAIS GENERAUX TRAITEUR;;;14/11/2025 11:51:42;15/11/2025;14/11/2025 11:53:33;;;en attente de livraison;mdan;mdan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
fdc75b7d-f923-4ca2-979f-84dbefb8ed78;294;;53961074;CMD SURGELE LC;;;14/11/2025 10:04:00;15/11/2025;14/11/2025 10:11:49;;;en attente de livraison;aassoumou;aassoumou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
69056fd4-3c5c-4b90-8a11-7c7e3dc9de4d;294;;97617511;COMMANDE CREMERIE LC;;;14/11/2025 09:02:33;15/11/2025;14/11/2025 09:27:31;;;en attente de livraison;mdan;mdan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c44798c3-0fd0-4dce-bcb7-a740c6ed7211;294;;75605647;CMD CREMERIE LS LC;;;14/11/2025 08:35:51;15/11/2025;14/11/2025 08:40:35;;;en attente de livraison;aassoumou;aassoumou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
83676ca4-5b52-4da8-ae80-82e0b45c6bca;294;;15888552;COMMANDE FRUITS ET LEGUMES;;;14/11/2025 08:15:51;15/11/2025;14/11/2025 09:02:03;;;en attente de livraison;mdan;mdan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
d72ffa8e-c885-4317-a9d6-ea1b87314141;294;;12047758;commande centrale;;;13/11/2025 14:29:29;14/11/2025;13/11/2025 14:43:16;;;en attente de livraison;ckakpo;ckakpo;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f85b3b6b-1476-4cd3-86f7-d0eb9b685210;294;;18808067;COMMANDE EPICERIE LC;;;13/11/2025 14:27:52;13/11/2025;13/11/2025 14:29:47;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
ca82abdc-39e4-4526-b86a-3d3c20632ccb;294;;13548272;COMMANDE EPICERIE LC;;;13/11/2025 14:07:51;13/11/2025;13/11/2025 14:25:00;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
c409dbd7-1dd1-49b5-8466-21bc3dad01ff;294;;12266315;COMMANDE EPICERIE LC;;;13/11/2025 14:04:46;13/11/2025;13/11/2025 14:06:01;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a87a48b4-28e6-481b-a217-b9aab56217ee;294;;13021353;COMMANDE EPICERIE LC;;;13/11/2025 14:01:27;13/11/2025;13/11/2025 14:02:25;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
f6ea8fc1-de4a-45ae-8faf-3f079bd4fac6;294;;28644670;COMMANDE EPICERIE LC;;;13/11/2025 14:00:07;13/11/2025;13/11/2025 14:00:30;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
76ceda11-fc96-4d2c-ac43-650e8a7f2404;294;;18905822;COMMANDE EPICERIE LC;;;13/11/2025 13:48:21;13/11/2025;13/11/2025 13:59:24;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
73519c9b-8896-4b64-b126-4b3593a69b40;294;;71522080;COMMANDE EPICERIE LC;;;13/11/2025 13:39:28;13/11/2025;13/11/2025 13:47:06;;;en attente de livraison;;kevdjaha;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
7646ed2a-0120-4a96-bb84-852ac93d220c;294;;40935581;commande centrale;;;13/11/2025 13:35:52;14/11/2025;13/11/2025 13:48:22;;;en attente de livraison;yynomel;yynomel;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
36ac0fb3-4b06-4263-9130-1aef88b89b15;294;;13574368;COMMANDE CENTRALE EPICERIE;;;13/11/2025 11:24:15;13/11/2025;13/11/2025 11:35:53;;;en attente de livraison;;bebhjkouassi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
b1017bfc-14ad-4a53-ab7c-dcd6dc2f88b4;294;;54968987;COMMANDE LC LIQUIDE;;;13/11/2025 10:49:27;14/11/2025;13/11/2025 11:09:28;;;en attente de livraison;mdan;mdan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a013a452-e6b9-4e79-a23f-f395cbc732e2;294;;42306785;COMMANDE CENTRALE EPICERIE;;;13/11/2025 10:36:02;13/11/2025;13/11/2025 11:22:15;;;en attente de livraison;;bebhjkouassi;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
fcade9df-36df-4889-bd49-1c02134af5a0;294;;16173584;CMD LC LIQUIDE;;;13/11/2025 10:32:21;14/11/2025;13/11/2025 10:33:41;;;en attente de livraison;kjyggnapoh;kjyggnapoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
14f4af8a-9165-45fc-b2b9-7930c3a79316;294;;87020651;CMD LC LIQUIDE;;;13/11/2025 10:17:02;14/11/2025;13/11/2025 10:29:31;;;en attente de livraison;kjyggnapoh;kjyggnapoh;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
2e45eb60-0f04-4d50-b4dc-8eea4467317f;294;;22029772;;;;13/11/2025 09:54:03;14/11/2025;13/11/2025 10:02:40;;;en attente de livraison;aassoumou;aassoumou;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
a877201f-a0b8-431f-b15a-ca8567166bc2;294;;16932611;COMMANDE LC DPHE;;;13/11/2025 09:48:13;14/11/2025;13/11/2025 10:37:54;;;en attente de livraison;mdan;mdan;FOURNISSEUR CENTRALE;;;;;;;;;;;;;;;;;;;;RÉASSORT;OUI;OUI
